subject,supergame,period,action,opponentAction
T2S3S08,5,6,D,D
T2S3S08,5,7,D,D
T2S3S08,5,8,D,D
T2S3S08,5,9,D,D
T2S3S08,5,10,D,D
T2S3S08,5,11,D,D
T2S3S08,5,12,D,D
T2S3S08,5,13,D,D
T2S3S08,5,14,D,D
T2S3S08,5,15,D,D
T2S3S08,5,16,D,D
T2S3S08,5,17,D,D
T2S3S08,5,18,D,D
T2S3S08,5,19,C,D
T2S3S08,5,20,D,D
T2S3S08,5,21,D,C
T2S3S08,5,22,D,C
T2S3S08,5,23,D,D
T2S3S08,5,24,D,D
T2S3S08,5,25,D,D
T2S3S08,5,26,D,D
T2S3S08,5,27,D,D
T2S3S08,5,28,D,D
T2S3S08,5,29,D,D
T2S3S08,5,30,D,D
T2S3S08,5,31,D,D
T2S3S08,5,32,D,D
T2S3S08,5,33,C,D
T2S3S08,5,34,D,C
T2S3S08,5,35,D,C
T2S3S08,5,36,D,C
T2S3S08,5,37,D,D
T2S3S08,5,38,D,D
T2S3S08,5,39,D,D
T2S3S08,5,40,D,D
T2S3S08,5,41,D,D
T2S3S08,5,42,D,D
T2S3S08,5,43,D,D
T2S3S08,5,44,D,D
T2S3S08,5,45,D,D
T2S3S08,5,46,D,D
T2S3S08,5,47,C,D
T2S3S08,5,48,D,D
T2S3S08,6,1,D,C
T2S3S08,6,2,D,C
T2S3S08,6,3,D,D
T2S3S08,6,4,D,D
T2S3S08,6,5,D,D
T2S3S08,6,6,D,D
T2S3S08,6,7,D,D
T2S3S08,6,8,D,D
T2S3S08,6,9,D,D
T2S3S08,6,10,C,D
T2S3S08,6,11,D,C
T2S3S08,6,12,D,D
T2S3S08,6,13,D,D
T2S3S08,6,14,D,D
T2S3S08,6,15,D,D
T2S3S08,6,16,D,D
T2S3S08,6,17,D,D
T2S3S08,6,18,D,D
T2S3S08,6,19,D,D
T2S3S08,6,20,D,D
T2S3S08,6,21,D,D
T2S3S08,6,22,D,D
T2S3S08,6,23,D,D
T2S3S08,6,24,D,D
T2S3S08,6,25,D,D
T2S3S08,6,26,D,D
T2S3S08,6,27,D,D
T2S3S08,6,28,D,D
T2S3S08,6,29,D,D
T2S3S08,6,30,C,D
T2S3S08,6,31,D,C
T2S3S08,6,32,D,D
T2S3S08,6,33,D,D
T2S3S08,6,34,D,D
T2S3S08,6,35,D,D
T2S3S08,6,36,D,D
T2S3S08,6,37,D,D
T2S3S08,6,38,D,D
T2S3S08,6,39,D,D
T2S3S08,6,40,D,D
T2S3S08,6,41,D,D
T2S3S08,6,42,D,D
T2S3S08,6,43,D,D
T2S3S08,6,44,D,D
T2S3S08,6,45,D,D
T2S3S08,6,46,D,D
T2S3S08,6,47,D,D
T2S3S08,6,48,D,D
T2S3S08,6,49,D,D
T2S3S08,7,1,D,C
T2S3S08,7,2,D,D
T2S3S08,7,3,D,D
T2S3S08,7,4,D,D
T2S3S08,7,5,C,D
T2S3S08,7,6,D,C
T2S3S08,7,7,D,D
T2S3S08,7,8,D,D
T2S3S08,7,9,D,D
T2S3S08,7,10,D,D
T2S3S08,7,11,D,D
T2S3S08,7,12,D,D
T2S3S08,7,13,D,D
T2S3S08,7,14,D,D
T2S3S08,7,15,D,D
T2S3S08,7,16,D,D
T2S3S08,7,17,D,D
T2S3S08,7,18,D,D
T2S3S08,7,19,D,D
T2S3S08,7,20,C,D
T2S3S08,7,21,D,C
T2S3S08,7,22,D,D
T2S3S08,7,23,D,D
T2S3S08,7,24,D,D
T2S3S08,7,25,D,D
T2S3S08,7,26,D,D
T2S3S08,7,27,D,D
T2S3S08,7,28,D,D
T2S3S08,7,29,D,D
T2S3S08,7,30,D,D
T2S3S08,7,31,D,D
T2S3S08,7,32,D,D
T2S3S08,7,33,D,D
T2S3S08,7,34,D,D
T2S3S08,7,35,D,D
T2S3S08,7,36,D,D
T2S3S08,7,37,D,D
T2S3S08,7,38,D,D
T2S3S08,7,39,D,D
T2S3S08,7,40,C,D
T2S3S08,7,41,D,D
T2S3S08,7,42,D,D
T2S3S08,7,43,D,D
T2S3S08,7,44,D,D
T2S3S08,7,45,D,C
T2S3S08,7,46,D,D
T2S3S08,7,47,D,D
T2S3S08,7,48,D,D
T2S3S08,7,49,D,D
T2S3S08,7,50,D,D
T2S3S08,7,51,D,D
T2S3S08,7,52,D,D
T2S3S08,7,53,D,D
T2S3S08,7,54,D,D
T2S3S08,7,55,D,D
T2S3S08,7,56,D,D
T2S3S08,7,57,D,D
T2S3S08,7,58,D,D
T2S3S08,7,59,D,D
T2S3S08,7,60,D,D
T2S3S08,7,61,D,D
T2S3S08,7,62,D,D
T2S3S08,7,63,D,D
T2S3S08,7,64,D,D
T2S3S08,7,65,D,D
T2S3S08,7,66,D,D
T2S3S08,7,67,D,D
T2S3S08,7,68,D,D
T2S3S08,7,69,D,D
T2S3S08,7,70,D,D
T2S3S08,7,71,D,D
T2S3S08,7,72,D,D
T2S3S08,7,73,D,D
T2S3S08,7,74,D,D
T2S3S08,8,1,D,C
T2S3S08,8,2,D,C
T2S3S08,8,3,D,D
T2S3S08,8,4,D,D
T2S3S08,8,5,D,D
T2S3S08,8,6,D,D
T2S3S08,8,7,D,D
T2S3S08,8,8,D,D
T2S3S08,8,9,D,D
T2S3S08,8,10,D,D
T2S3S08,8,11,D,D
T2S3S08,8,12,D,D
T2S3S08,8,13,D,D
T2S3S08,9,1,D,D
T2S3S08,9,2,D,D
T2S3S08,9,3,D,D
T2S3S08,9,4,D,D
T2S3S08,10,1,D,C
T2S3S08,10,2,D,D
T2S3S08,10,3,D,D
T2S3S08,10,4,D,D
T2S3S08,10,5,D,D
T2S3S08,10,6,D,D
T2S3S08,10,7,D,D
T2S3S08,10,8,D,D
T2S3S08,10,9,D,D
T2S3S08,10,10,D,D
T2S3S08,10,11,D,D
T2S3S08,10,12,D,D
T2S3S08,10,13,D,D
T2S3S08,10,14,D,D
T2S3S08,10,15,D,D
T2S3S08,10,16,D,D
T2S3S08,10,17,D,D
T2S3S08,10,18,D,D
T2S3S08,10,19,D,D
T2S3S08,10,20,C,D
T2S3S08,10,21,D,D
T2S3S08,10,22,D,D
T2S3S08,10,23,D,D
T2S3S08,10,24,D,D
T2S3S08,10,25,D,D
T2S3S08,10,26,D,D
T2S3S08,10,27,D,D
T2S3S08,10,28,D,D
T2S3S08,10,29,D,D
T2S3S08,10,30,D,D
T2S3S08,10,31,D,D
T2S3S08,10,32,D,D
T2S3S08,10,33,D,D
T2S3S08,11,1,D,D
T2S3S08,11,2,D,D
T2S3S08,11,3,D,D
T2S3S08,11,4,D,D
T2S3S08,11,5,D,D
T2S3S08,11,6,D,D
T2S3S08,11,7,D,D
T2S3S08,11,8,D,D
T2S3S08,11,9,D,D
T2S3S08,11,10,D,D
T2S3S08,11,11,D,D
T2S3S08,12,1,D,D
T2S3S08,12,2,D,D
T2S3S08,12,3,D,D
T2S3S08,12,4,D,D
T2S3S08,12,5,D,D
T2S3S08,12,6,D,D
T2S3S08,12,7,C,C
T2S3S08,12,8,D,C
T2S3S08,12,9,D,C
T2S3S08,12,10,D,D
T2S3S08,12,11,D,D
T2S3S08,12,12,D,D
T2S3S08,12,13,D,D
T2S3S08,12,14,D,D
T2S3S08,12,15,D,D
T2S3S08,12,16,D,D
T2S3S08,12,17,D,D
T2S3S08,12,18,D,D
T2S3S08,12,19,D,D
T2S3S08,12,20,D,D
T2S3S08,12,21,D,D
T2S3S08,12,22,D,D
T2S3S08,12,23,D,D
T2S3S08,12,24,D,D
T2S3S08,12,25,D,D
T2S3S08,12,26,D,D
T2S3S08,12,27,D,D
T2S3S08,12,28,D,D
T2S3S08,13,1,D,C
T2S3S08,13,2,D,D
T2S3S08,13,3,D,D
T2S3S08,13,4,D,D
T2S3S08,14,1,D,D
T2S3S08,14,2,D,D
T2S3S08,14,3,D,D
T2S3S08,14,4,D,D
T2S3S08,14,5,C,D
T2S3S08,14,6,D,C
T2S3S08,14,7,D,D
T2S3S08,14,8,D,D
T2S3S08,14,9,D,D
T2S3S08,14,10,D,D
T2S3S08,14,11,D,D
T2S3S08,14,12,D,D
T2S3S08,14,13,D,D
T2S3S08,15,1,D,C
T2S3S08,15,2,D,C
T2S3S08,15,3,D,D
T2S3S08,15,4,D,D
T2S3S08,15,5,D,D
T2S3S08,15,6,D,D
T2S3S08,15,7,D,D
T2S3S08,16,1,D,D
T2S3S08,17,1,D,C
T2S3S08,17,2,D,D
T2S3S08,17,3,C,D
T2S3S08,17,4,D,C
T2S3S08,17,5,D,D
T2S3S08,17,6,D,D
T2S3S08,17,7,D,D
T2S3S08,17,8,D,D
T2S3S08,17,9,D,D
T2S3S08,17,10,D,D
T2S3S08,17,11,D,D
T2S3S08,17,12,D,D
T2S3S08,17,13,D,D
T2S3S08,17,14,D,D
T2S3S08,17,15,D,D
T2S3S08,17,16,D,D
T2S3S08,17,17,D,D
T2S3S08,17,18,D,D
T2S3S08,17,19,D,D
T2S3S08,17,20,D,D
T2S3S08,17,21,D,D
T2S3S08,17,22,D,D
T2S3S08,17,23,D,D
T2S3S08,17,24,D,D
T2S3S08,18,1,D,D
T2S3S08,18,2,D,D
T2S3S08,18,3,D,D
T2S3S08,18,4,D,D
T2S3S08,18,5,D,D
T2S3S08,18,6,D,D
T2S3S08,18,7,D,D
T2S3S08,18,8,D,D
T2S3S08,18,9,D,D
T2S3S08,18,10,D,D
T2S3S08,18,11,D,D
T2S3S08,18,12,D,D
T2S3S08,18,13,D,D
T2S3S08,18,14,D,D
T2S3S08,18,15,D,D
T2S3S08,18,16,D,D
T2S3S08,18,17,D,D
T2S3S08,18,18,D,D
T2S3S08,18,19,D,D
T2S3S08,18,20,D,D
T2S3S08,18,21,D,D
T2S3S08,18,22,D,D
T2S3S08,18,23,D,D
T2S3S08,18,24,D,D
T2S3S08,18,25,D,D
T2S3S08,18,26,C,D
T2S3S08,18,27,D,D
T2S3S08,18,28,D,D
T2S3S08,18,29,D,D
T2S3S08,18,30,D,D
T2S3S08,18,31,D,D
T2S3S08,19,1,D,C
T2S3S08,19,2,D,D
T2S3S08,19,3,D,D
T2S3S08,19,4,D,D
T2S3S08,19,5,D,D
T2S3S08,19,6,D,D
T2S3S08,19,7,D,D
T2S3S08,19,8,D,D
T2S3S08,19,9,D,D
T2S3S08,19,10,C,D
T2S3S08,19,11,D,D
T2S3S08,19,12,D,D
T2S3S08,19,13,D,D
T2S3S08,19,14,D,D
T2S3S08,19,15,D,D
T2S3S08,19,16,D,D
T2S3S08,19,17,D,D
T2S3S08,19,18,D,D
T2S3S08,19,19,D,D
T2S3S08,19,20,D,D
T2S3S08,19,21,D,D
T2S3S08,19,22,D,D
T2S3S08,19,23,D,D
T2S3S08,19,24,D,D
T2S3S08,19,25,D,D
T2S3S08,19,26,D,D
T2S3S08,19,27,D,D
T2S3S08,20,1,D,C
T2S3S08,20,2,D,D
T2S3S08,20,3,D,D
T2S3S08,20,4,D,D
T2S3S08,20,5,D,D
T2S3S08,20,6,D,D
T2S3S08,20,7,D,D
T2S3S08,20,8,D,D
T2S3S08,20,9,D,D
T2S3S08,20,10,D,D
T2S3S08,20,11,D,D
T2S3S08,20,12,D,D
T2S3S08,21,1,C,C
T2S3S08,21,2,D,C
T2S3S08,21,3,D,C
T2S3S08,21,4,D,D
T2S3S08,21,5,D,C
T2S3S08,21,6,D,C
T2S3S08,21,7,D,D
T2S3S08,21,8,D,C
T2S3S08,21,9,C,C
T2S3S08,21,10,C,C
T2S3S08,21,11,C,C
T2S3S08,21,12,C,C
T2S3S08,21,13,C,C
T2S3S08,21,14,C,C
T2S3S08,21,15,C,C
T2S3S08,21,16,C,C
T2S3S08,21,17,D,C
T2S3S08,22,1,C,C
T2S3S08,22,2,C,C
T2S3S08,22,3,C,D
T2S3S08,23,1,D,D
T2S3S08,23,2,C,D
T2S3S08,23,3,D,C
T2S3S08,23,4,D,D
T2S3S08,24,1,C,C
T2S3S08,24,2,C,C
T2S3S08,24,3,D,C
T2S3S08,24,4,D,D
T2S3S08,24,5,D,D
T2S3S08,24,6,D,D
T2S3S08,24,7,D,D
T2S3S08,24,8,D,D
T2S3S08,25,1,C,C
T2S3S08,25,2,C,C
T2S3S08,25,3,D,C
T2S3S08,25,4,D,D
T2S3S08,25,5,C,D
T2S3S08,25,6,C,D
T2S3S08,25,7,D,D
T2S3S08,25,8,D,D
T2S3S08,25,9,D,D
T2S3S08,26,1,C,C
T2S3S08,26,2,C,C
T2S3S08,26,3,C,C
T2S3S08,26,4,C,C
T2S3S08,26,5,C,C
T2S3S08,26,6,C,C
T2S3S08,26,7,C,C
T2S3S08,26,8,C,C
T2S3S08,26,9,C,C
T2S3S08,26,10,C,C
T2S3S08,26,11,C,C
T2S3S08,26,12,C,C
T2S3S08,26,13,C,D
T2S3S08,26,14,D,C
T2S3S08,26,15,D,D
T2S3S08,26,16,D,C
T2S3S08,26,17,D,D
T2S3S08,26,18,D,C
T2S3S08,26,19,D,D
T2S3S08,26,20,D,D
T2S3S08,26,21,D,D
T2S3S08,26,22,D,D
T2S3S08,26,23,D,D
T2S3S08,26,24,C,D
T2S3S08,26,25,D,C
T2S3S08,26,26,D,D
T2S3S08,26,27,D,C
T2S3S08,26,28,D,C
T2S3S08,26,29,D,D
T2S3S08,26,30,D,C
T2S3S08,26,31,D,D
T2S3S08,27,1,C,C
T2S3S08,27,2,C,C
T2S3S08,27,3,C,D
T2S3S08,27,4,D,C
T2S3S08,27,5,D,D
T2S3S08,27,6,D,D
T2S3S08,27,7,D,D
T2S3S08,27,8,D,D
T2S3S08,27,9,D,D
T2S3S08,27,10,D,D
T2S3S08,27,11,D,D
T2S3S08,27,12,D,D
T2S3S08,27,13,D,D
T2S3S08,27,14,D,D
T2S3S08,27,15,D,D
T2S3S08,27,16,D,D
T2S3S08,27,17,D,D
T2S3S08,27,18,D,D
T2S3S08,27,19,D,D
T2S3S08,27,20,D,D
T2S3S08,27,21,D,D
T2S3S08,27,22,D,D
T2S3S08,27,23,D,D
T2S3S08,27,24,D,D
T2S3S08,27,25,D,D
T2S3S08,27,26,D,D
T2S3S08,27,27,C,D
T2S3S08,27,28,C,C
T2S3S08,27,29,C,C
T2S3S08,27,30,C,D
T2S3S08,27,31,D,C
T2S3S08,27,32,D,D
T2S3S08,27,33,D,D
T2S3S08,28,1,C,D
T2S3S08,28,2,D,C
T2S3S08,28,3,D,D
T2S3S08,28,4,D,D
T2S3S08,28,5,D,D
T2S3S08,28,6,D,D
T2S3S08,29,1,D,C
T2S3S08,29,2,D,D
T2S3S08,29,3,D,D
T2S3S08,29,4,D,D
T2S3S08,29,5,D,D
T2S3S08,29,6,D,D
T2S3S08,29,7,D,D
T2S3S08,29,8,D,D
T2S3S08,29,9,D,D
T2S3S08,29,10,D,D
T2S3S08,29,11,D,D
T2S3S08,29,12,D,D
T2S3S08,29,13,D,D
T2S3S08,29,14,D,D
T2S3S08,29,15,D,D
T2S3S08,29,16,D,D
T2S3S08,29,17,D,D
T2S3S08,29,18,D,D
T2S3S08,29,19,D,D
T2S3S08,29,20,D,D
T2S3S08,29,21,D,D
T2S3S08,29,22,D,D
T2S3S08,29,23,D,D
T2S3S08,30,1,C,C
T2S3S08,30,2,D,C
T2S3S08,30,3,D,D
T2S3S08,30,4,D,D
T2S3S08,30,5,D,D
T2S3S08,30,6,D,D
T2S3S08,30,7,D,D
T2S3S08,30,8,D,D
T2S3S08,30,9,D,D
T2S3S08,30,10,D,D
T2S3S08,30,11,D,D
T2S3S08,30,12,D,D
T2S3S08,30,13,D,D
T2S3S08,30,14,D,D
T2S3S08,30,15,D,D
T2S3S08,30,16,D,D
T2S3S08,30,17,D,D
T2S3S08,30,18,D,D
T2S3S08,30,19,D,D
T2S3S08,30,20,D,D
T2S3S08,30,21,D,D
T2S3S08,30,22,D,D
T2S3S08,31,1,C,C
T2S3S08,31,2,C,C
T2S3S08,31,3,C,C
T2S3S08,31,4,C,C
T2S3S08,31,5,C,D
T2S3S08,32,1,C,C
T2S3S08,32,2,C,C
T2S3S08,32,3,C,C
T2S3S08,32,4,C,C
T2S3S08,32,5,C,C
T2S3S08,32,6,C,C
T2S3S08,32,7,C,C
T2S3S08,32,8,C,C
T2S3S08,32,9,C,D
T2S3S08,32,10,D,D
T2S3S08,32,11,D,D
T2S3S08,32,12,D,D
T2S3S08,32,13,D,D
T2S3S08,32,14,D,D
T2S3S08,33,1,C,C
T2S3S08,33,2,C,C
T2S3S08,33,3,C,C
T2S3S08,33,4,C,C
T2S3S08,33,5,C,C
T2S3S08,33,6,C,C
T2S3S08,33,7,C,C
T2S3S08,33,8,C,C
T2S3S08,33,9,C,C
T2S3S08,33,10,C,C
T2S3S08,33,11,C,C
T2S3S08,33,12,C,C
T2S3S08,33,13,C,C
T2S3S08,33,14,C,C
T2S3S08,33,15,C,C
T2S3S08,33,16,C,C
T2S3S08,33,17,C,C
T2S3S08,33,18,C,C
T2S3S08,33,19,C,C
T2S3S08,33,20,C,C
T2S3S08,33,21,C,C
T2S3S08,33,22,C,C
T2S3S08,33,23,C,C
T2S3S08,33,24,C,C
T2S3S08,33,25,C,C
T2S3S08,33,26,C,C
T2S3S08,33,27,C,C
T2S3S08,33,28,C,C
T2S3S08,33,29,C,C
T2S3S08,33,30,C,C
T2S3S08,33,31,C,C
T2S3S08,33,32,C,C
T2S3S08,33,33,C,C
T2S3S08,33,34,C,C
T2S3S08,33,35,C,C
T2S3S08,33,36,C,C
T2S3S08,33,37,C,C
T2S3S08,33,38,C,C
T2S3S08,33,39,C,C
T2S3S08,33,40,C,C
T2S3S08,33,41,C,C
T2S3S08,33,42,C,C
T2S3S08,33,43,C,C
T2S3S08,33,44,C,C
T2S3S08,33,45,C,C
T2S3S08,33,46,C,C
T2S3S08,33,47,C,C
T2S3S08,33,48,C,C
T2S3S08,33,49,C,C
T2S3S08,33,50,C,C
T2S3S08,33,51,C,C
T2S3S08,33,52,C,C
T2S3S08,33,53,C,C
T2S3S08,33,54,C,C
T2S3S08,33,55,C,C
T2S3S08,33,56,C,C
T2S3S08,33,57,C,C
T2S3S08,33,58,C,C
T2S3S08,33,59,C,C
T2S3S08,33,60,C,C
T2S3S08,33,61,C,C
T2S3S08,33,62,C,C
T2S3S08,33,63,C,C
T2S3S08,33,64,C,C
T2S3S08,33,65,C,C
T2S3S08,33,66,C,C
T2S3S08,33,67,C,C
T2S3S08,33,68,C,C
T2S3S08,33,69,C,C
T2S3S08,33,70,C,C
T2S3S08,33,71,C,C
T2S3S08,33,72,C,C
T2S3S08,33,73,C,C
T2S3S08,33,74,C,C
T2S3S08,33,75,C,C
T2S3S08,33,76,C,C
T2S3S08,33,77,C,C
T2S3S08,33,78,C,C
T2S3S08,33,79,C,C
T2S3S08,33,80,C,C
T2S3S08,33,81,C,C
T2S3S08,33,82,C,C
T2S3S08,33,83,C,C
T2S3S08,33,84,C,C
T2S3S08,33,85,C,C
T2S3S08,33,86,C,C
T2S3S08,33,87,C,C
T2S3S08,33,88,C,C
T2S3S08,33,89,C,C
T2S3S08,33,90,C,C
T2S3S08,33,91,C,C
T2S3S08,33,92,C,C
T2S3S08,33,93,C,C
T2S3S08,33,94,C,C
T2S3S08,33,95,C,C
T2S3S08,33,96,C,C
T2S3S08,33,97,C,C
T2S3S08,34,1,C,C
T2S3S08,34,2,C,C
T2S3S08,34,3,C,C
T2S3S08,35,1,C,C
T2S3S08,35,2,C,C
T2S3S08,35,3,C,C
T2S3S08,35,4,C,C
T2S3S08,35,5,C,C
T2S3S08,35,6,C,C
T2S3S08,35,7,C,C
T2S3S08,35,8,C,C
T2S3S08,36,1,C,D
T2S3S08,36,2,D,C
T2S3S08,36,3,D,D
T2S3S08,37,1,C,D
T2S3S08,37,2,D,C
T2S3S08,37,3,D,D
T2S3S08,37,4,D,D
T2S3S08,37,5,D,D
T2S3S08,37,6,D,D
T2S3S08,37,7,D,D
T2S3S08,37,8,D,D
T2S3S08,37,9,D,D
T2S3S08,37,10,D,D
T2S3S08,37,11,D,D
T2S3S08,37,12,D,D
T2S3S08,37,13,D,D
T2S3S08,37,14,D,D
T2S3S08,37,15,D,D
T2S3S08,37,16,D,D
T2S3S08,37,17,D,D
T2S3S08,37,18,D,D
T2S3S08,37,19,D,D
T2S3S08,37,20,D,D
T2S3S08,37,21,D,D
T2S3S08,37,22,D,D
T2S3S08,37,23,D,D
T2S3S08,37,24,D,D
T2S3S08,37,25,D,D
T2S3S08,37,26,D,D
T2S3S08,37,27,D,D
T2S3S08,37,28,D,D
T2S3S08,37,29,D,D
T2S3S08,37,30,D,D
T2S3S08,37,31,D,D
T2S3S08,37,32,D,D
T2S3S08,37,33,D,D
T2S3S08,37,34,D,D
T2S3S08,37,35,D,D
T2S3S08,37,36,D,D
T2S3S08,37,37,D,D
T2S3S08,37,38,D,D
T2S3S08,37,39,D,D
T2S3S08,37,40,D,D
T2S3S08,37,41,D,D
T2S3S08,37,42,D,D
T2S3S08,37,43,D,D
T2S3S08,37,44,D,D
T2S3S08,37,45,D,D
T2S3S08,37,46,D,D
T2S3S08,37,47,D,D
T2S3S08,37,48,D,D
T2S3S08,37,49,D,D
T2S3S08,37,50,D,D
T2S3S08,37,51,D,D
T2S3S08,37,52,D,D
T2S3S08,37,53,D,D
T2S3S08,37,54,D,D
T2S3S08,37,55,D,D
T2S3S08,37,56,D,D
T2S3S08,37,57,D,D
T2S3S08,37,58,D,D
T2S3S08,37,59,D,D
T2S3S08,37,60,D,D
T2S3S08,37,61,D,D
T2S3S08,37,62,D,D
T2S3S08,37,63,D,D
T2S3S08,37,64,D,D
T2S3S08,37,65,D,D
T2S3S08,38,1,C,C
T2S3S08,38,2,C,C
T2S3S08,38,3,C,C
T2S3S08,38,4,C,C
T2S3S08,38,5,C,D
T2S3S08,38,6,D,C
T2S3S08,38,7,D,C
T2S3S08,38,8,D,C
T2S3S08,38,9,D,D
T2S3S08,38,10,D,C
T2S3S08,38,11,D,C
T2S3S08,38,12,D,C
T2S3S08,38,13,D,D
T2S3S08,38,14,D,C
T2S3S08,38,15,D,C
T2S3S08,38,16,D,C
T2S3S08,39,1,C,C
T2S3S08,39,2,C,C
T2S3S08,39,3,C,C
T2S3S08,39,4,C,C
T2S3S08,39,5,C,C
T2S3S08,39,6,C,C
T2S3S08,39,7,C,C
T2S3S08,39,8,C,C
T2S3S08,39,9,C,C
T2S3S08,39,10,C,C
T2S3S08,39,11,C,C
T2S3S08,39,12,C,C
T2S3S08,39,13,C,C
T2S3S08,39,14,C,C
T2S3S08,39,15,C,C
T2S3S08,39,16,C,C
T2S3S08,39,17,C,C
T2S3S08,39,18,C,C
T2S3S08,39,19,C,C
T2S3S08,39,20,C,C
T2S3S08,40,1,C,C
T2S3S08,40,2,C,C
T2S3S08,40,3,C,C
T2S3S08,40,4,C,C
T2S3S08,40,5,C,C
T2S3S08,41,1,C,C
T2S3S08,41,2,C,C
T2S3S08,41,3,C,C
T2S3S08,41,4,C,C
T2S3S08,41,5,C,D
T2S3S08,41,6,D,C
T2S3S08,41,7,D,C
T2S3S08,41,8,D,C
T2S3S08,41,9,D,D
T2S3S08,41,10,D,C
T2S3S08,41,11,D,C
T2S3S08,41,12,D,C
T2S3S08,41,13,D,D
T2S3S08,41,14,D,C
T2S3S08,41,15,D,C
T2S3S08,41,16,D,C
T2S3S08,41,17,D,D
T2S3S08,41,18,D,C
T2S3S08,41,19,D,C
T2S3S08,41,20,D,C
T2S3S08,41,21,D,D
T2S3S08,41,22,D,C
T2S3S08,41,23,D,C
T2S3S08,41,24,D,C
T2S3S08,41,25,D,D
T2S3S08,41,26,D,C
T2S3S08,41,27,D,C
T2S3S08,41,28,D,C
T2S3S08,41,29,D,D
T2S3S08,41,30,D,C
T2S3S08,41,31,D,C
T2S3S08,41,32,D,C
T2S3S08,41,33,D,D
T2S3S08,41,34,D,C
T2S3S08,41,35,D,C
T2S3S08,42,1,C,C
T2S3S08,42,2,C,C
T2S3S08,42,3,C,C
T2S3S08,42,4,C,C
T2S3S08,42,5,C,C
T2S3S08,42,6,C,C
T2S3S08,42,7,C,C
T2S3S08,42,8,C,C
T2S3S08,42,9,C,C
T2S3S08,42,10,C,C
T2S3S08,42,11,C,C
T2S3S08,42,12,C,C
T2S3S08,42,13,C,C
T2S3S08,42,14,C,C
T2S3S08,42,15,C,C
T2S3S08,42,16,C,C
T2S3S08,42,17,C,C
T2S3S08,42,18,C,C
T2S3S08,42,19,C,C
T2S3S08,42,20,C,C
T2S3S08,42,21,C,C
T2S3S08,42,22,C,C
T2S3S08,42,23,C,C
T2S3S08,42,24,C,C
T2S3S08,42,25,C,C
T2S3S08,42,26,C,C
T2S3S08,42,27,C,C
T2S3S08,42,28,C,C
T2S3S08,42,29,C,C
T2S3S08,42,30,C,C
T2S3S08,42,31,C,C
T2S3S08,42,32,C,C
T2S3S08,42,33,C,C
T2S3S08,42,34,C,C
T2S3S08,42,35,C,C
T2S3S08,42,36,C,C
T2S3S08,42,37,C,C
T2S3S08,42,38,C,C
T2S3S08,42,39,C,C
T2S3S08,42,40,C,C
T2S3S08,42,41,C,C
T2S3S08,43,1,C,D
T2S3S08,43,2,D,C
T2S3S08,43,3,D,D
T2S3S08,43,4,D,D
T2S3S08,43,5,D,D
T2S3S08,43,6,D,D
T2S3S08,43,7,D,D
T2S3S08,43,8,D,D
T2S3S08,43,9,D,D
T2S3S08,43,10,D,D
T2S3S08,43,11,D,D
T2S3S08,43,12,D,D
T2S3S08,43,13,D,D
T2S3S08,43,14,D,D
T2S3S08,43,15,D,D
T2S3S08,43,16,D,D
T2S3S08,43,17,D,D
T2S3S08,43,18,D,D
T2S3S08,43,19,D,D
T2S3S08,43,20,D,D
T2S3S08,43,21,D,D
T2S3S08,43,22,D,D
T2S3S08,43,23,D,D
T2S3S08,43,24,D,D
T2S3S08,43,25,D,D
T2S3S08,43,26,D,D
T2S3S08,43,27,D,D
T2S3S08,43,28,D,D
T2S3S08,43,29,D,D
T2S3S08,43,30,D,D
T2S3S08,43,31,D,D
T2S3S08,43,32,D,D
T2S3S08,43,33,D,D
T2S3S08,43,34,D,D
T2S3S08,43,35,D,D
T2S3S08,44,1,C,C
T2S3S08,44,2,C,C
T2S3S08,44,3,C,D
T2S3S08,44,4,D,C
T2S3S08,44,5,D,D
T2S3S08,44,6,D,D
T2S3S08,44,7,D,D
T2S3S08,44,8,D,D
T2S3S08,45,1,C,D
T2S3S08,45,2,D,D
T2S3S08,45,3,D,D
T2S3S08,45,4,D,D
T2S3S08,45,5,D,D
T2S3S08,45,6,D,D
T2S3S08,45,7,D,D
T2S3S08,46,1,C,C
T2S3S08,46,2,C,C
T2S3S08,46,3,C,C
T2S3S08,46,4,C,C
T2S3S08,46,5,C,D
T2S3S08,46,6,D,C
T2S3S08,46,7,D,C
T2S3S08,46,8,D,C
T2S3S08,46,9,D,D
T2S3S08,46,10,D,C
T2S3S08,46,11,D,C
T2S3S08,46,12,D,C
T2S3S08,46,13,D,D
T2S3S08,46,14,D,C
T2S3S08,46,15,D,C
T2S3S08,46,16,D,C
T2S3S08,46,17,D,D
T2S3S08,46,18,D,C
T2S3S08,46,19,D,C
T2S3S08,46,20,D,C
T2S3S08,46,21,D,D
T2S3S08,46,22,D,C
T2S3S08,46,23,D,C
T2S3S08,46,24,D,C
T2S3S08,46,25,D,D
T2S3S08,46,26,D,C
T2S3S08,46,27,D,C
T2S3S08,46,28,D,C
T2S3S08,46,29,D,D
T2S3S08,46,30,D,C
T2S3S08,46,31,D,C
T2S3S08,46,32,D,C
T2S3S08,46,33,D,D
T2S3S08,46,34,D,C
T2S3S08,46,35,D,C
T2S3S08,46,36,D,C
T2S3S08,46,37,D,D
T2S3S08,46,38,D,C
T2S3S08,46,39,D,C
T2S3S08,46,40,D,C
